Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD00398,26-11-2025,2025,11,November,Q4,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,CB350,Premium,348,Blue,26,Male,Credit Card,211496,969,4552,1215,206725,3802,212492,169940,42552,12,4.4
ORD00399,25-11-2025,2025,11,November,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Activa 6G,Scooter,110,Red,24,Female,Credit Card,81024,2700,4620,6877,76196,2128,87693,63063,24630,12,4.4
ORD00400,10-04-2025,2025,4,April,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Hornet 2.0,Sports,184,Red,26,Male,Credit Card,142897,6491,4560,4099,0,4527,140538,117535,23003,13,4.8
ORD00401,01-10-2025,2025,10,October,Q4,Maharashtra,Pune,Honda Dealer Pune,Online Booking,CB350,Premium,348,Black,42,Female,UPI,214788,1473,5146,8059,208714,4601,221919,166507,55412,11,4.1
ORD00402,26-02-2026,2026,2,February,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Shine 125,Commuter,125,Blue,39,Female,UPI,84374,3596,6847,5788,0,4414,88999,68464,20535,12,4.1
ORD00403,16-05-2025,2025,5,May,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,Shine 125,Commuter,125,Red,28,Female,Finance,88694,689,3540,1559,85737,2268,90836,70748,20088,1,4.7
ORD00404,23-02-2026,2026,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Hornet 2.0,Sports,184,Grey,48,Male,UPI,140741,481,3994,2300,139763,497,146057,106096,39961,4,3.9
ORD00405,09-11-2026,2026,11,November,Q4,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Unicorn,Premium Commuter,160,Red,23,Female,Cash,108833,5065,6935,1279,101942,1826,110156,90369,19787,9,4.3
ORD00406,22-02-2026,2026,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Activa 6G,Scooter,110,Blue,23,Male,Credit Card,79109,4932,6188,9054,0,381,89038,63631,25407,4,3.7
ORD00407,29-09-2026,2026,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Unicorn,Premium Commuter,160,Blue,47,Female,Finance,109988,1312,4445,8352,106694,1982,119491,91821,27670,15,4.6
ORD00408,19-02-2025,2025,2,February,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Activa 6G,Scooter,110,Blue,21,Female,UPI,81402,629,5138,4482,0,854,89539,66411,23128,11,4.5
ORD00409,17-01-2026,2026,1,January,Q1,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Unicorn,Premium Commuter,160,Black,48,Female,Finance,112528,4805,7227,2594,0,912,116632,88445,28187,1,4
ORD00410,13-09-2025,2025,9,September,Q3,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,Activa 6G,Scooter,110,Grey,51,Female,Finance,83542,6973,5520,9574,71658,4911,86752,61266,25486,1,4.7
ORD00411,07-07-2026,2026,7,July,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,SP 125,Commuter,125,Black,46,Male,UPI,89485,6476,6804,6252,0,2246,93819,67668,26151,9,4.9
ORD00412,23-03-2025,2025,3,March,Q1,Maharashtra,Pune,Honda Dealer Pune,Corporate Sale,Unicorn,Premium Commuter,160,White,45,Male,Finance,107518,665,7280,2591,105465,1388,115336,92590,22746,5,4.9
ORD00413,08-07-2026,2026,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,CB350,Premium,348,White,24,Female,Finance,213023,3963,4670,4477,0,2799,215408,168437,46971,4,4.3
ORD00414,13-08-2026,2026,8,August,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Unicorn,Premium Commuter,160,Black,50,Male,Cash,108532,3170,5429,1524,104675,687,111628,87749,23879,10,3.6
ORD00415,23-02-2026,2026,2,February,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,CB350,Premium,348,Blue,35,Female,UPI,207971,5381,3796,8648,0,2129,212905,164899,48006,1,4.1
ORD00416,15-12-2025,2025,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,SP 125,Commuter,125,Red,22,Female,Credit Card,92747,1731,4777,5766,88518,2498,99061,76088,22973,10,4.9
ORD00417,06-10-2025,2025,10,October,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Shine 125,Commuter,125,Grey,46,Male,Finance,84570,1536,3706,9738,0,1116,95362,67253,28109,14,4.8
ORD00418,06-02-2026,2026,2,February,Q1,Maharashtra,Pune,Honda Dealer Pune,Showroom Walk-in,Activa 6G,Scooter,110,Grey,43,Male,UPI,83470,5419,5020,6631,76657,1394,88308,64844,23464,15,4.3
ORD00419,04-02-2026,2026,2,February,Q1,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Unicorn,Premium Commuter,160,Black,29,Female,Cash,110184,1877,5079,3137,108259,48,116475,91942,24533,6,4.9
ORD00420,29-04-2025,2025,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Activa 6G,Scooter,110,White,45,Male,UPI,80184,697,3393,5004,76472,3015,84869,64091,20778,15,4.9
ORD00421,20-07-2026,2026,7,July,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Shine 125,Commuter,125,White,33,Female,Cash,85253,257,3937,2295,81970,3026,88202,69588,18614,3,3.7
ORD00422,30-04-2025,2025,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Unicorn,Premium Commuter,160,Blue,54,Male,Cash,109365,6062,3889,6746,102833,470,113468,87389,26079,7,4.4
ORD00423,22-05-2026,2026,5,May,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,CB350,Premium,348,Grey,32,Female,Finance,209048,4433,6335,8712,0,1170,218492,178341,40151,11,4.2
ORD00424,28-03-2026,2026,3,March,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,Shine 125,Commuter,125,Black,45,Female,UPI,84645,442,6162,5628,83949,254,95739,71296,24443,5,4.2
ORD00425,21-03-2026,2026,3,March,Q1,Gujarat,Surat,Honda Dealer Surat,Online Booking,Activa 6G,Scooter,110,Grey,45,Male,Credit Card,83503,6921,3011,3235,0,1462,81366,60963,20403,10,4.1
ORD00426,21-02-2025,2025,2,February,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,SP 125,Commuter,125,White,22,Female,UPI,88205,5174,7104,5559,0,2881,92813,69224,23589,4,4.2
ORD00427,04-04-2026,2026,4,April,Q2,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,Hornet 2.0,Sports,184,Grey,36,Male,UPI,143862,3897,7541,6498,0,1991,152013,111016,40997,5,3.6
ORD00428,11-09-2026,2026,9,September,Q3,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,CB350,Premium,348,Grey,51,Male,Credit Card,213122,4394,6443,6380,0,3543,218008,175371,42637,13,4.5
ORD00429,06-03-2025,2025,3,March,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Shine 125,Commuter,125,White,23,Male,Cash,85950,5078,4281,10000,78055,2817,92336,69057,23279,8,3.7
ORD00430,08-12-2026,2026,12,December,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,SP 125,Commuter,125,Blue,43,Male,Cash,87347,5107,3349,8431,77954,4286,89734,75078,14656,5,5
ORD00431,27-03-2026,2026,3,March,Q1,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Activa 6G,Scooter,110,Grey,27,Female,Credit Card,80772,5370,6801,3161,0,975,84389,64667,19722,9,4.7
ORD00432,05-09-2026,2026,9,September,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,Activa 6G,Scooter,110,Blue,50,Female,Finance,81691,5991,4440,5007,72092,3608,81539,61024,20515,5,4.7
ORD00433,27-06-2025,2025,6,June,Q2,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,Shine 125,Commuter,125,Blue,22,Female,UPI,84215,4857,3449,7096,0,2633,87270,66759,20511,2,3.6
ORD00434,30-11-2026,2026,11,November,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,CB350,Premium,348,Red,52,Male,Cash,213806,5677,7983,6743,205507,2622,220233,168688,51545,1,4.8
ORD00435,26-12-2025,2025,12,December,Q4,Maharashtra,Nagpur,Honda Dealer Nagpur,Corporate Sale,Hornet 2.0,Sports,184,White,53,Female,Credit Card,144745,4389,3955,4537,0,1007,147841,112405,35436,14,4.1
ORD00436,10-12-2026,2026,12,December,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,CB350,Premium,348,White,23,Male,Finance,210651,5192,7614,8805,201204,4255,217623,159369,58254,7,4.1
ORD00437,07-12-2026,2026,12,December,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Shine 125,Commuter,125,Black,36,Female,Credit Card,84353,1871,7180,6173,81616,866,94969,70681,24288,15,4
ORD00438,13-08-2025,2025,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,CB350,Premium,348,White,24,Male,UPI,209144,2385,3547,7005,203547,3212,214099,163810,50289,11,4.8
ORD00439,23-05-2026,2026,5,May,Q2,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,SP 125,Commuter,125,Red,31,Female,Finance,93863,6459,5231,5423,84321,3083,94975,74492,20483,5,3.9
ORD00440,15-10-2026,2026,10,October,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,Hornet 2.0,Sports,184,Blue,21,Male,Finance,143400,1753,7357,2906,137814,3833,148077,116573,31504,10,3.8
ORD00441,29-08-2026,2026,8,August,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Unicorn,Premium Commuter,160,Blue,53,Female,UPI,108672,1684,4674,9861,102863,4125,117398,86301,31097,13,4.5
ORD00442,02-11-2025,2025,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Unicorn,Premium Commuter,160,Grey,32,Female,Finance,113079,6195,6311,7221,0,4427,115989,87014,28975,11,4.6
ORD00443,05-01-2026,2026,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Activa 6G,Scooter,110,Grey,48,Female,Credit Card,82939,4284,4352,6890,0,17,89880,60221,29659,4,4.2
ORD00444,05-09-2025,2025,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,Black,54,Female,Cash,89334,844,7665,8411,86901,1589,102977,69019,33958,8,3.9
ORD00445,09-08-2025,2025,8,August,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Activa 6G,Scooter,110,White,23,Female,UPI,80829,162,4679,3751,77826,2841,86256,60393,25863,2,5
ORD00446,10-06-2025,2025,6,June,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Shine 125,Commuter,125,Red,26,Female,Cash,83107,2070,3285,6389,79037,2000,88711,64056,24655,1,3.6
ORD00447,04-04-2026,2026,4,April,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,SP 125,Commuter,125,Grey,52,Female,Cash,94209,6350,4705,9543,0,509,101598,72865,28733,5,5
ORD00448,24-05-2026,2026,5,May,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Hornet 2.0,Sports,184,Red,38,Male,Credit Card,137420,3323,5447,5585,0,2814,142315,113666,28649,1,4.6
ORD00449,26-09-2025,2025,9,September,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Hornet 2.0,Sports,184,White,53,Male,Credit Card,140326,1826,5236,3583,0,3541,143778,106990,36788,5,4.6
ORD00450,09-11-2026,2026,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,Blue,27,Male,Credit Card,91376,2838,3868,1004,87680,858,92552,72249,20303,12,4.6
ORD00451,30-08-2026,2026,8,August,Q3,Gujarat,Surat,Honda Dealer Surat,Online Booking,Hornet 2.0,Sports,184,Grey,39,Female,Credit Card,141420,3279,5524,4984,0,3877,144772,106651,38121,1,4.9
ORD00452,02-09-2025,2025,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,SP 125,Commuter,125,Black,30,Female,Credit Card,90994,2918,3503,1076,86579,1497,91158,69673,21485,6,4.5
ORD00453,29-07-2026,2026,7,July,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,CB350,Premium,348,White,21,Male,Cash,211099,4058,5499,5021,204189,2852,214709,164271,50438,14,5
ORD00454,28-06-2026,2026,6,June,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Unicorn,Premium Commuter,160,Red,49,Male,UPI,108076,3173,7064,4215,0,4544,111638,88786,22852,2,4.4
ORD00455,11-11-2025,2025,11,November,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Activa 6G,Scooter,110,White,30,Male,Cash,82188,3397,7480,4954,74279,4512,86713,60694,26019,9,3.7
ORD00456,14-01-2026,2026,1,January,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,CB350,Premium,348,White,49,Female,Credit Card,213449,1226,4638,7822,0,3974,220709,162614,58095,11,3.8
ORD00457,20-08-2025,2025,8,August,Q3,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,SP 125,Commuter,125,Blue,49,Female,UPI,92590,5034,7708,3327,83636,3920,94671,69319,25352,2,4.9
ORD00458,01-12-2025,2025,12,December,Q4,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Activa 6G,Scooter,110,White,51,Female,Finance,83139,726,7176,7957,79160,3253,94293,66924,27369,8,3.7
ORD00459,17-02-2025,2025,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,CB350,Premium,348,White,35,Male,Credit Card,214625,660,7513,8905,209390,4575,225808,166843,58965,11,4.8
ORD00460,18-10-2026,2026,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Unicorn,Premium Commuter,160,Grey,20,Female,Cash,108662,533,4419,5756,106662,1467,116837,83206,33631,8,3.8
ORD00461,12-07-2026,2026,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,SP 125,Commuter,125,Red,30,Female,Credit Card,87107,1326,6877,9064,82128,3653,98069,72193,25876,10,5
ORD00462,16-11-2025,2025,11,November,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,CB350,Premium,348,Red,22,Female,UPI,207802,5685,7068,7031,197441,4676,211540,158403,53137,12,5
ORD00463,12-02-2026,2026,2,February,Q1,Maharashtra,Pune,Honda Dealer Pune,Online Booking,CB350,Premium,348,Black,41,Male,UPI,208567,4943,3166,1122,201302,2322,205590,166396,39194,13,4.7
ORD00464,20-03-2025,2025,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Hornet 2.0,Sports,184,White,30,Female,Finance,143054,1037,5982,5052,0,2219,150832,106636,44196,8,4.1
ORD00465,04-07-2025,2025,7,July,Q3,Maharashtra,Pune,Honda Dealer Pune,Corporate Sale,Hornet 2.0,Sports,184,White,22,Male,Finance,142414,5597,7369,8068,132396,4421,147833,111893,35940,7,3.7
ORD00466,21-02-2025,2025,2,February,Q1,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,SP 125,Commuter,125,Black,38,Male,Credit Card,94076,2481,6457,8904,0,1320,105636,68338,37298,7,3.9
ORD00467,15-04-2026,2026,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,White,47,Female,Credit Card,93240,270,6160,3627,91668,1302,101455,70995,30460,14,4.2
ORD00468,05-09-2025,2025,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,51,Female,Credit Card,109737,1197,5684,2017,107497,1043,115198,83084,32114,2,3.7
ORD00469,17-12-2026,2026,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,Grey,44,Male,UPI,87963,3707,3132,4186,0,907,90667,73451,17216,11,3.8
ORD00470,14-12-2025,2025,12,December,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Hornet 2.0,Sports,184,Blue,48,Male,Finance,144960,5686,3250,4956,136069,3205,144275,110917,33358,1,4.4
ORD00471,08-07-2026,2026,7,July,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,CB350,Premium,348,Blue,39,Male,Cash,214246,747,3022,2878,0,883,218516,178309,40207,13,4.4
ORD00472,19-06-2026,2026,6,June,Q2,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Activa 6G,Scooter,110,Red,47,Male,Finance,81986,5916,6250,3225,74852,1218,84327,65315,19012,5,5
ORD00473,17-02-2025,2025,2,February,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Activa 6G,Scooter,110,Black,25,Male,UPI,81560,415,7991,3964,78609,2536,90564,60514,30050,1,4.4
ORD00474,09-11-2025,2025,11,November,Q4,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Hornet 2.0,Sports,184,Red,49,Female,Finance,144949,6551,5617,1182,138092,306,144891,108303,36588,4,3.8
ORD00475,07-03-2026,2026,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Unicorn,Premium Commuter,160,White,22,Female,Cash,114245,2839,4585,5220,107129,4277,116934,92550,24384,12,4.9
ORD00476,06-12-2026,2026,12,December,Q4,Maharashtra,Nagpur,Honda Dealer Nagpur,Corporate Sale,Unicorn,Premium Commuter,160,Red,43,Male,Finance,112526,4793,5455,9884,105468,2265,120807,91313,29494,5,4.5
ORD00477,08-08-2025,2025,8,August,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,SP 125,Commuter,125,White,47,Female,Cash,90016,3608,7976,1157,0,2288,93253,69533,23720,13,4.6
ORD00478,11-10-2025,2025,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Unicorn,Premium Commuter,160,Blue,32,Female,UPI,113339,2674,7527,1632,0,1763,118061,85558,32503,3,4.3
ORD00479,16-12-2025,2025,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Shine 125,Commuter,125,White,46,Female,Finance,83478,1380,3636,8302,0,2408,91628,67841,23787,12,4.8
ORD00480,08-06-2025,2025,6,June,Q2,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Hornet 2.0,Sports,184,Blue,23,Male,Finance,137465,523,7303,3843,136552,390,147698,114755,32943,14,3.7
ORD00481,18-05-2025,2025,5,May,Q2,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,Unicorn,Premium Commuter,160,Blue,26,Male,Cash,107517,3572,6407,8437,100214,3731,115058,88249,26809,2,4.2
ORD00482,30-04-2025,2025,4,April,Q2,Gujarat,Surat,Honda Dealer Surat,Online Booking,Shine 125,Commuter,125,Grey,40,Male,Finance,83882,3593,5649,2952,77164,3125,85765,67539,18226,11,3.5
ORD00483,26-08-2025,2025,8,August,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Activa 6G,Scooter,110,Grey,20,Female,UPI,79019,249,4248,1051,0,4690,79379,65328,14051,15,4.4
ORD00484,18-08-2025,2025,8,August,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Activa 6G,Scooter,110,Blue,28,Female,Finance,80415,3474,4288,5054,75804,1137,85146,63926,21220,6,4.2
ORD00485,26-02-2026,2026,2,February,Q1,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Hornet 2.0,Sports,184,Red,47,Male,Cash,137056,5917,6382,5990,129741,1398,142113,106534,35579,1,4.6
ORD00486,10-10-2025,2025,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,CB350,Premium,348,Blue,45,Female,Credit Card,207142,5459,4325,9623,198459,3224,212407,161378,51029,3,4.4
ORD00487,19-08-2025,2025,8,August,Q3,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,SP 125,Commuter,125,Black,26,Female,Cash,93667,4489,6734,1391,88701,477,96826,75699,21127,9,3.6
ORD00488,21-06-2026,2026,6,June,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Unicorn,Premium Commuter,160,White,51,Female,Finance,107892,4454,3000,6447,102088,1350,111535,93184,18351,7,3.9
ORD00489,17-07-2025,2025,7,July,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Showroom Walk-in,SP 125,Commuter,125,Black,49,Female,Finance,88944,4085,7225,7102,0,669,98517,71463,27054,3,3.7
ORD00490,06-11-2026,2026,11,November,Q4,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Unicorn,Premium Commuter,160,Black,26,Female,UPI,111550,940,6297,8075,0,4407,120575,90411,30164,1,3.9
ORD00491,13-07-2025,2025,7,July,Q3,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,Shine 125,Commuter,125,Blue,23,Female,UPI,85042,2643,6172,7980,80933,1466,95085,65510,29575,12,4.7
ORD00492,17-02-2026,2026,2,February,Q1,Gujarat,Surat,Honda Dealer Surat,Online Booking,Shine 125,Commuter,125,Grey,20,Male,Cash,86973,4435,3383,7616,79615,2923,90614,64770,25844,5,4.8
ORD00493,07-05-2026,2026,5,May,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Unicorn,Premium Commuter,160,White,21,Male,Cash,113960,837,5938,2833,109136,3987,117907,90850,27057,11,4.4
ORD00494,24-05-2026,2026,5,May,Q2,Maharashtra,Nagpur,Honda Dealer Nagpur,Online Booking,Hornet 2.0,Sports,184,Grey,45,Female,Cash,138110,841,4939,6897,0,689,148416,114081,34335,5,5
ORD00495,28-02-2025,2025,2,February,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Hornet 2.0,Sports,184,Grey,36,Female,Finance,142327,3401,6282,6302,0,662,150848,108977,41871,14,3.8
ORD00496,31-03-2025,2025,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Unicorn,Premium Commuter,160,Black,24,Male,Cash,113295,5385,4293,1314,104599,3311,110206,91901,18305,13,5
ORD00497,15-03-2025,2025,3,March,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Hornet 2.0,Sports,184,Red,30,Female,Credit Card,143116,4121,4716,1621,137039,1956,143376,118928,24448,2,3.7
ORD00498,29-09-2026,2026,9,September,Q3,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Unicorn,Premium Commuter,160,Grey,33,Female,UPI,110528,386,7550,8036,109048,1094,124634,92617,32017,14,3.8
ORD00499,17-09-2026,2026,9,September,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Unicorn,Premium Commuter,160,Red,32,Male,UPI,113848,4063,4233,4944,105373,4412,114550,92317,22233,14,3.7
ORD00500,16-01-2026,2026,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Activa 6G,Scooter,110,White,24,Male,UPI,82397,1288,3706,8799,77177,3932,89682,63128,26554,12,4.1
ORD00501,04-12-2026,2026,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Unicorn,Premium Commuter,160,Grey,55,Male,UPI,110233,4734,6885,6011,101284,4215,114180,90684,23496,5,4.7
ORD00502,16-01-2026,2026,1,January,Q1,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,Activa 6G,Scooter,110,White,50,Male,Cash,82247,2858,6938,1814,0,2961,85180,67268,17912,7,5
ORD00503,24-01-2026,2026,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Hornet 2.0,Sports,184,Red,40,Female,UPI,144695,46,7785,6461,144108,541,158354,112104,46250,5,4.4
ORD00504,04-08-2025,2025,8,August,Q3,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,Shine 125,Commuter,125,White,26,Female,Credit Card,82512,4623,3477,7110,0,495,87981,71419,16562,2,4.6
ORD00505,08-01-2026,2026,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Unicorn,Premium Commuter,160,Red,55,Female,UPI,113472,2719,5259,3060,108438,2315,116757,91628,25129,4,4.3
ORD00506,13-01-2025,2025,1,January,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,CB350,Premium,348,Blue,53,Male,UPI,207216,5266,4515,4690,0,3327,207828,177433,30395,4,4.7
ORD00507,19-08-2025,2025,8,August,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Online Booking,SP 125,Commuter,125,White,36,Male,UPI,91566,6412,5108,4043,0,2053,92252,74942,17310,13,3.7
ORD00508,24-12-2026,2026,12,December,Q4,Maharashtra,Nagpur,Honda Dealer Nagpur,Corporate Sale,Unicorn,Premium Commuter,160,Blue,35,Female,UPI,110874,2462,4060,9582,103503,4909,117145,85562,31583,15,3.8
ORD00509,19-01-2025,2025,1,January,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Hornet 2.0,Sports,184,Red,50,Male,Credit Card,139212,4422,5020,1628,134391,399,141039,113611,27428,11,4.3
ORD00510,25-03-2026,2026,3,March,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,Shine 125,Commuter,125,White,41,Male,Credit Card,83083,950,3433,1736,78585,3548,83754,72050,11704,8,4.4
ORD00511,26-07-2026,2026,7,July,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Hornet 2.0,Sports,184,Black,53,Male,Cash,138980,5060,5045,9898,129580,4340,144523,109288,35235,12,4.3
ORD00512,17-05-2025,2025,5,May,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,Hornet 2.0,Sports,184,Grey,39,Male,Finance,144248,1013,4205,1027,0,3343,145124,113698,31426,13,4
